[t,theta1(t),theta2(t)] 
[6.814999999999877, 0.041574998295837516, 0.13337946960463584] 
[6.819999999999877, 0.04325424322376301, 0.12934479389944178] 
[6.824999999999877, 0.04494533799327507, 0.12526646858757706] 
[6.829999999999877, 0.04664642725735723, 0.12114734146386581] 
[6.8349999999998765, 0.048355627233256385, 0.11699030219385315] 
[6.839999999999876, 0.05007102799666182, 0.11279827910033201] 
[6.844999999999876, 0.05179069589964767, 0.10857423578695348] 
[6.849999999999876, 0.05351267610437053, 0.10432116760989875] 
[6.854999999999876, 0.05523499522339761, 0.10004209801008165] 
[6.859999999999876, 0.05695566405649084, 0.09574007471974927] 
[6.864999999999876, 0.058672680412706416, 0.09141816585863165] 
[6.869999999999876, 0.060384032005801995, 0.08707945593593963] 
[6.874999999999876, 0.06208769941019051, 0.08272704177550161] 
[6.8799999999998755, 0.06378165906405232, 0.0783640283821496] 
[6.884999999999875, 0.06546388630572754, 0.07399352476809695] 
[6.889999999999875, 0.06713235842916605, 0.06961863975848333] 
[6.894999999999875, 0.06878505774402041, 0.06524247779548971] 
[6.899999999999875, 0.07041997462592901, 0.060868134760441416] 
[6.904999999999875, 0.07203511054265593, 0.056498693833121665] 
[6.909999999999875, 0.07362848104202559, 0.0521372214071137] 
[6.914999999999875, 0.07519811868801175, 0.04778676307938362] 
[6.919999999999875, 0.07674207593190348, 0.04345033973151907] 
[6.924999999999875, 0.07825842790616475, 0.039130943719064226] 
[6.9299999999998745, 0.07974527512941988, 0.034831535184255795] 
[6.934999999999874, 0.08120074611191756, 0.030555038506187137] 
[6.939999999999874, 0.0826229998518385, 0.026304338901028717] 
[6.944999999999874, 0.08401022821389915, 0.02208227918343574] 
[6.949999999999874, 0.08536065818284849, 0.017891656698701273] 
[6.954999999999874, 0.08667255398564075, 0.013735220433589244] 
[6.959999999999874, 0.08794421907727532, 0.00961566831213012] 
[6.964999999999874, 0.0891739979865104, 0.005535644681006011] 
[6.969999999999874, 0.09036027801886228, 0.0014977379875133262] 
[6.9749999999998735, 0.09150149081548191, -0.0024955213485093894] 
[6.979999999999873, 0.09259611376764303, -0.0064416628689443565] 
[6.984999999999873, 0.09364267128766521, -0.010338277819474093] 
[6.989999999999873, 0.09463973593812487, -0.014183020702485217] 
[6.994999999999873, 0.0955859294221639, -0.01797361064508566] 
[6.999999999999873, 0.09647992343858518, -0.021707832587695916] 
[7.004999999999873, 0.09732044040621952, -0.02538353829972926] 
[7.009999999999873, 0.09810625406275636, -0.028998647229807915] 
[7.014999999999873, 0.09883618994384806, -0.03255114719876951] 
[7.019999999999873, 0.09950912574882546, -0.036039094944400024] 
[7.0249999999998725, 0.1001239915997995, -0.03946061652738734] 
[7.029999999999872, 0.10067977020127328, -0.042813907608426315] 
[7.034999999999872, 0.1011754969076543, -0.04609723360672662] 
[7.039999999999872, 0.10161025970623971, -0.049308929750384006] 
[7.044999999999872, 0.10198319912335582, -0.05244740102918091] 
[7.049999999999872, 0.10229350806136925, -0.055511122060390994] 
[7.054999999999872, 0.1025404315742587, -0.05849863687808165] 
[7.059999999999872, 0.10272326658934776, -0.0614085586562481] 
[7.064999999999872, 0.10284136158265765, -0.0642395693758795] 
[7.0699999999998715, 0.10289411621514917, -0.06699041944576109] 
[7.074999999999871, 0.10288098093689226, -0.06965992728646389] 
[7.079999999999871, 0.10280145656593445, -0.07224697888657404] 
[7.084999999999871, 0.10265509384834176, -0.07475052733977305] 
[7.089999999999871, 0.10244149300556205, -0.07716959237090748] 
[7.094999999999871, 0.10216030327491672, -0.07950325985868573] 
[7.099999999999871, 0.10181122244866557, -0.08175068136211872] 
[7.104999999999871, 0.10139399641671513, -0.08391107365728391] 
[7.109999999999871, 0.10090841871765784, -0.08598371829044381] 
[7.1149999999998705, 0.10035433010243838, -0.08796796115299471] 
[7.11999999999987, 0.09973161811454956, -0.08986321208316189] 
[7.12499999999987, 0.09904021669026287, -0.09166894449879709] 
[7.12999999999987, 0.0982801057820024, -0.09338469506507499] 
[7.13499999999987, 0.0974513110075739, -0.09501006340032914] 
[7.13999999999987, 0.0965539033275672, -0.09654471182271603] 
[7.14499999999987, 0.09558799875285794, -0.09798836513984967] 
[7.14999999999987, 0.09455375808374634, -0.09934081048300804] 
[7.15499999999987, 0.09345138668188573, -0.10060189718697875] 
[7.15999999999987, 0.0922811342757713, -0.10177153671608298] 
[7.1649999999998695, 0.091043294800182, -0.10284970263639465] 
[7.169999999999869, 0.08973820626959297, -0.10383643063365602] 
[7.174999999999869, 0.08836625068520439, -0.10473181857588053] 
[7.179999999999869, 0.08692785397486366, -0.10553602661912848] 
[7.184999999999869, 0.08542348596479207, -0.10624927735444209] 
[7.189999999999869, 0.08385366038166331, -0.10687185599343091] 
[7.194999999999869, 0.08221893488322121, -0.10740411058950965] 
[7.199999999999869, 0.08051991111526627, -0.10784645229130561] 
[7.204999999999869, 0.07875723479248622, -0.10819935562427475] 
[7.2099999999998685, 0.07693159580025569, -0.10846335879609276] 
[7.214999999999868, 0.07504372831418384, -0.1086390640209236] 
[7.219999999999868, 0.07309441093384941, -0.10872713785721227] 
[7.224999999999868, 0.07108446682682874, -0.10872831155320388] 
[7.229999999999868, 0.06901476387879855, -0.10864338139396026] 
[7.234999999999868, 0.06688621484518129, -0.10847320904322963] 
[7.239999999999868, 0.06469977749949979, -0.10821872187312835] 
[7.244999999999868, 0.06245645477332289, -0.10788091327422084] 
[7.249999999999868, 0.06015729488241623, -0.10746084293823582] 
[7.2549999999998676, 0.05780339143346756, -0.1069596371053425] 
[7.2599999999998674, 0.0553958835055353, -0.10637848876762948] 
[7.264999999999867, 0.05293595570017785, -0.10571865782019217] 
[7.269999999999867, 0.05042483815406281, -0.10498147115104176] 
[7.274999999999867, 0.047863806507733586, -0.10416832266091068] 
[7.279999999999867, 0.045254181824130914, -0.10328067320394849] 
[7.284999999999867, 0.04259733045043182, -0.10232005044028564] 
[7.289999999999867, 0.039894663816783804, -0.10128804859149661] 
[7.294999999999867, 0.03714763816558041, -0.1001863280901226] 
[7.299999999999867, 0.0343577542050509, -0.0990166151146243] 
[7.3049999999998665, 0.03152655668112372, -0.09778070100143059] 
[7.309999999999866, 0.02865563386177466, -0.09648044152613368] 
[7.314999999999866, 0.02574661692838802, -0.095117756046359] 
[7.319999999999866, 0.0228011792690444, -0.09369462649941004] 
[7.324999999999866, 0.019821035669102857, -0.09221309624845653] 
[7.329999999999866, 0.01680794139496788, -0.09067526877179742] 
[7.334999999999866, 0.013763691167521894, -0.08908330619058749] 
[7.339999999999866, 0.01069011802235947, -0.08743942763136306] 
[7.344999999999866, 0.007589092054676696, -0.0857459074207353] 
[7.3499999999998655, 0.004462519047443452, -0.0840050731107301] 
[7.354999999999865, 0.001312338982311998, -0.08221930333443467] 
[7.359999999999865, -0.0018594755664152326, -0.08039102549285164] 
[7.364999999999865, -0.0050509211535304365, -0.07852271327515008] 
[7.369999999999865, -0.008259965298218173, -0.07661688401582605] 
[7.374999999999865, -0.011484548429799134, -0.07467609589362798] 
[7.379999999999865, -0.014722585939861404, -0.07270294497844883] 
[7.384999999999865, -0.017971970335776643, -0.0707000621337198] 
[7.389999999999865, -0.021230573489674633, -0.06867010978314289] 
[7.394999999999865, -0.02449624897605856, -0.06661577855185291] 
[7.3999999999998645, -0.027766834490397817, -0.0645397837932857] 
[7.404999999999864, -0.031040154340247768, -0.062444862014132206] 
[7.409999999999864, -0.03431402199972836, -0.06033376721075861] 
[7.414999999999864, -0.03758624271755734, -0.05820926713135756] 
[7.419999999999864, -0.04085461616828879, -0.05607413947884897] 
[7.424999999999864, -0.04411693913596289, -0.05393116807015951] 
[7.429999999999864, -0.04737100821903523, -0.05178313896796744] 
[7.434999999999864, -0.05061462254522955, -0.04963283660129573] 
[7.439999999999864, -0.053845586484849856, -0.04748303989146702] 
[7.4449999999998635, -0.0570617123510989, -0.045336518399895956] 
[7.449999999999863, -0.06026082307607903, -0.04319602851398808] 
[7.454999999999863, -0.0634407548513973, -0.0410643096870438] 
[7.459999999999863, -0.06659935972265454, -0.038944080747535324] 
[7.464999999999863, -0.06973450812756281, -0.036838036292443956] 
[7.469999999999863, -0.07284409136799874, -0.034748843178524086] 
[7.474999999999863, -0.07592602400695435, -0.032679137124412734] 
[7.479999999999863, -0.07897824618207924, -0.030631519435443098] 
[7.484999999999863, -0.08199872582831022, -0.028608553861864477] 
[7.4899999999998625, -0.08498546080294139, -0.026612763599935512] 
[7.494999999999862, -0.08793648090738942, -0.024646628444061354] 
[7.499999999999862, -0.09084984980084024, -0.022712582096806246] 
[7.504999999999862, -0.09372366680191323, -0.020813009642249195] 
[7.509999999999862, -0.0965560685754342, -0.018950245186779832] 
[7.514999999999862, -0.09934523070235643, -0.017126569670071236] 
[7.519999999999862, -0.10208936913179939, -0.015344208847632481] 
[7.524999999999862, -0.10478674151507637, -0.013605331445050724] 
[7.529999999999862, -0.10743564842244602, -0.011912047482794112] 
[7.534999999999862, -0.11003443444414, -0.010266406769274473] 
[7.5399999999998615, -0.11258148917798332, -0.00867039755877236] 
[7.544999999999861, -0.11507524810662874, -0.007125945369815167] 
[7.549999999999861, -0.11751419336806825, -0.00563491195867774] 
[7.554999999999861, -0.11989685442365867, -0.004199094441849137] 
[7.559999999999861, -0.12222180862840414, -0.002820224560581781] 
[7.564999999999861, -0.12448768170867318, -0.0014999680800116008] 
[7.569999999999861, -0.12669314815289384, -0.00023992431480982933] 
[7.574999999999861, -0.12883693152106596, 0.0009583742271024847] 
[7.579999999999861, -0.13091780467915962, 0.002093462091580109] 
[7.5849999999998605, -0.13293458996463264, 0.0031639410250639604] 
[7.58999999999986, -0.13488615928940317, 0.004168480030374629] 
[7.59499999999986, -0.13677143418665844, 0.005105815340758762] 
[7.59999999999986, -0.13858938580787156, 0.005974750321451972] 
[7.60499999999986, -0.1403390348763392, 0.006774155307944583] 
[7.60999999999986, -0.14201945160344856, 0.007502967389993951] 
[7.61499999999986, -0.14362975557373617, 0.008160190150225415] 
[7.61999999999986, -0.14516911560461834, 0.008744893365909185] 
[7.62499999999986, -0.1466367495864575, 0.00925621268219872] 
[7.62999999999986, -0.1480319243083846, 0.00969334926477288] 
[7.6349999999998595, -0.14935395527502857, 0.010055569439444974] 
[7.639999999999859, -0.1506022065190134, 0.010342204325891577] 
[7.644999999999859, -0.1517760904137749, 0.010552649472217396] 
[7.649999999999859, -0.1528750674909252, 0.010686364496613723] 
[7.654999999999859, -0.15389864626605723, 0.010742872741890747] 
[7.659999999999859, -0.1548463830765352, 0.010721760948171693] 
[7.664999999999859, -0.15571788193446154, 0.010622678948532057] 
[7.669999999999859, -0.15651279439765126, 0.010445339391852812] 
[7.674999999999859, -0.1572308194610775, 0.010189517496634114] 
[7.6799999999998585, -0.15787170347088292, 0.009855050838987748] 
[7.684999999999858, -0.15843524006267856, 0.00944183917749335] 
[7.689999999999858, -0.15892127012547702, 0.008949844317066661] 
[7.694999999999858, -0.1593296817922306, 0.008379090013448325] 
[7.699999999999858, -0.159660410457567, 0.0077296619193797855] 
[7.704999999999858, -0.1599134388229373, 0.00700170757298914] 
[7.709999999999858, -0.16008879696901157, 0.006195436428364636] 
[7.714999999999858, -0.16018656245477836, 0.005311119927747422] 
[7.719999999999858, -0.16020686044242513, 0.004349091614228356] 
[7.7249999999998575, -0.16014986384669722, 0.0033097472832866815] 
[7.729999999999857, -0.16001579350705505, 0.002193545170961754] 
[7.734999999999857, -0.15980491838057145, 0.0010010061759034782] 
[7.739999999999857, -0.1595175557531359, -0.00026728588799635063] 
[7.744999999999857, -0.15915407146615973, -0.0016106840122297056] 
[7.749999999999857, -0.15871488015560775, -0.0030284776919281306] 
[7.754999999999857, -0.15820044549981743, -0.004519892606650189] 
[7.759999999999857, -0.15761128047221115, -0.006084090289121254] 
[7.764999999999857, -0.15694794759465827, -0.00772016778785359] 
[7.769999999999857, -0.15621105918690756, -0.009427157330066702] 
[7.7749999999998565, -0.15540127760718733, -0.011204025991801167] 
[7.779999999999856, -0.15451931547876485, -0.013049675382569249] 
[7.784999999999856, -0.15356593589696957, -0.014962941352308107] 
[7.789999999999856, -0.15254195261092304, -0.016942593728791068] 
[7.794999999999856, -0.15144823017398254, -0.01898733609400386] 
[7.799999999999856, -0.15028568405670256, -0.021095805608299947] 
[7.804999999999856, -0.14905528071595037, -0.023266572891406018] 
[7.809999999999856, -0.1477580376136855, -0.02549814196954879] 
[7.814999999999856, -0.146395023178831, -0.027788950298111147] 
[7.8199999999998555, -0.14496735670563263, -0.030137368869292445] 
[7.824999999999855, -0.14347620818192483, -0.03254170241423848] 
[7.829999999999855, -0.14192279804080277, -0.03500018970901444] 
[7.834999999999855, -0.14030839682934476, -0.03751100399361375] 
[7.839999999999855, -0.13863432478823892, -0.04007225351292181] 
[7.844999999999855, -0.13690195133644775, -0.042681982188181165] 
[7.849999999999855, -0.13511269445539642, -0.04533817042703126] 
[7.854999999999855, -0.13326801996759485, -0.04803873607961798] 
[7.859999999999855, -0.13136944070510356, -0.050781535547585396] 
[7.8649999999998546, -0.12941851556382533, -0.05356436505197473] 
[7.8699999999998544, -0.12741684844025025, -0.05638496206516506] 
[7.874999999999854, -0.1253660870479954, -0.05924100691100131] 
[7.879999999999854, -0.12326792161226004, -0.06213012453617238] 
[7.884999999999854, -0.12112408344115624, -0.06504988645473363] 
[7.889999999999854, -0.11893634337376684, -0.06799781286642301] 
[7.894999999999854, -0.1167065101057189, -0.07097137494810996] 
[7.899999999999854, -0.11443642839403319, -0.07396799731635337] 
[7.904999999999854, -0.11212797714400588, -0.07698506065764588] 
[7.909999999999854, -0.10978306738188873, -0.0800199045215001] 
[7.9149999999998535, -0.10740364011814255, -0.08306983027010882] 
[7.919999999999853, -0.10499166410703614, -0.08613210417690118] 
[7.924999999999853, -0.10254913350933217, -0.08920396066494192] 
[7.929999999999853, -0.10007806546573096, -0.09228260567479886] 
[7.934999999999853, -0.0975804975896182, -0.09536522015025482] 
[7.939999999999853, -0.09505848538847002, -0.09844896362908295] 
[7.944999999999853, -0.09251409962399569, -0.10153097792505648] 
[7.949999999999853, -0.0899494236217337, -0.10460839088644203] 
[7.954999999999853, -0.08736655054134945, -0.10767832021544431] 
[7.9599999999998525, -0.08476758061930449, -0.11073787733244213] 
[7.964999999999852, -0.08215461839587063, -0.11378417126839124] 
[7.969999999999852, -0.07952976993864161, -0.11681431256847648] 
[7.974999999999852, -0.07689514007474844, -0.11982541718997802] 
[7.979999999999852, -0.07425282964390949, -0.1228146103773774] 
[7.984999999999852, -0.07160493278424546, -0.12577903049796516] 
[7.989999999999852, -0.06895353426246484, -0.1287158328216215] 
[7.994999999999852, -0.06630070685958278, -0.13162219322901467] 
[7.999999999999852, -0.06364850882278367, -0.13449531183319205] 
[8.004999999999852, -0.06099898139338248, -0.13733241650041075] 
[8.009999999999852, -0.058354146420094385, -0.1401307662570562] 
[8.014999999999853, -0.05571600406599636, -0.14288765457061126] 
[8.019999999999854, -0.053086530616672734, -0.14560041249384764] 
[8.024999999999855, -0.05046767639609115, -0.14826641166269755] 
[8.029999999999855, -0.04786136379577066, -0.15088306713960678] 
[8.034999999999856, -0.045269485421793404, -0.15344784009555296] 
[8.039999999999857, -0.042693902363189234, -0.155958240325314] 
[8.044999999999858, -0.040136442584202126, -0.15841182859197464] 
[8.049999999999859, -0.037598899441940475, -0.16080621879804474] 
[8.05499999999986, -0.03508303032993282, -0.16313907998191704] 
[8.05999999999986, -0.03259055544716587, -0.16540813813969804] 
